Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
Mustang Terrace Lounge,Varunkumar Reddy,"Good place to hangout and chill, the terrace seating is also good, ambiance is ok, we booked a table via @dineout_india, rather than drinks, the food is good here
And in frame1 The spicy chicken table-- which was not that spicy but it tastes excellent, and the pizza we ordered was chicken keema pizza-- which also good with thin crest, cheese was also good Mustang Terrace Lounge
The only disappointment is drinks",4,"7 Reviews , 14 Followers",2/11/2019 12:09,2,,"{'food': ['spicy chicken table', 'pizza'], 'drink': []}"
Mustang Terrace Lounge,Narender Chand,"Awesome Ambience, cheap beers and you can get Kingfisher drought tower in rs 750, ,food is also up to the mark.
Beet part, they allows stack on weekend s.",5,"3 Reviews , 7 Followers",2/9/2019 21:49,1,,"{'food': ['beet part'], 'drink': []}"
Mustang Terrace Lounge,Manzar Jabbar Khan,"Waste of time and money.
Starters served cold, main course was just on margin, very poor service, i repeate very poor service, too much of time taken by them to arrive at your place.",1,1 Review,2/9/2019 0:13,0,,"{'food': ['Starters served cold', 'main course was just on margin'], 'drink': []}"
Mustang Terrace Lounge,Akanksha Sengupta,"MUSTANG TERRACE LOUNGE
This restaurant and bar is perfect for casual dine in on weekdays and best for Friday night, they have a cozy interior seating and the outside seating gives the best view of the city, the menu includes the best snacks to have with drinks such as Malai kebabs, Tawa machhi, Dahi kebabs, stuffed mushroom and many more.
The restaurant has a wide variety of Mexican and Italian cuisine dishes such as enchiladas, quesadillas, burgers, pizzas and pastas.

This is a must visit rooftop place in Hyderabad.",4,"9 Reviews , 2 Followers",2/7/2019 22:08,0,,"{'food': ['Malai kebabs', 'Tawa machhi', 'Dahi kebabs', 'Stuffed mushroom'], 'drink': []}"
Mustang Terrace Lounge,Shashi Saini,"I happen to visit Mustang Yesterday with my family and friend and i regret why i chose it at first place.

The service there is pathetic. You order any thing ( even a beer ) it takes them 20-25 min.

Even after repeatedly telling them, looked like they were drunk or deaf. Considering that we ordered main course well in advance but i as expeccted they brought the Veg and Non veg gravy and we waited 20 min for the Roti's to come.

The manager PAVAN, i should say is the root cause of the mismanagement. He had just one answer Sorry, rather then managing the staff and taking to them, he was taking the walk in the park.

One Star that too just of the Ambiance and Roof Top.",1,"4 Reviews , 6 Followers",2/7/2019 11:28,0,,"{'food': ['Roti', 'Veg and Non veg gravy'], 'drink': ['beer']}"
Mustang Terrace Lounge,Yashwanth Varakala,Loved the place it's very attractive. It has the best view from top. Service is good and enjoyed the tasty food as they customized in the way I want. Minor drawback found with the parking,4,"4 Reviews , 2 Followers",2/5/2019 21:02,1,,"{'food': ['tasty food'], 'drink': []}"
Mustang Terrace Lounge,Andrew Kithan,"Overpriced menu. If you find the food appetizing here, you must really have a bad taste. The Thai chicken curry I ordered is just an another name for South Indian chicken curry.",1,"1 Review , 1 Follower",2/4/2019 8:54,0,,"{'food': ['Thai chicken curry'], 'drink': []}"
Mustang Terrace Lounge,Anuja Alkunte,"This place has nice ambience. Good to hangout with friends.
They play really good music. All decent crowd.
Must try cocktails.
Decent staff.",4,"3 Reviews , 1 Follower",2/3/2019 2:10,0,,"{'food': ['cocktails'], 'drink': ['cocktails']}"
Mustang Terrace Lounge,B Sridhara Subudhi,"I went here for a drink I got to say I love this place but food here is little not pocket friendly but quality, potion size, serving and taste is great . Would love to visit agin",4,"9 Reviews , 9 Followers",2/3/2019 0:23,1,,"{'food': ['food here is little not pocket friendly'], 'drink': ['I got to say I love this place but food here is little not pocket friendly']}"
Mustang Terrace Lounge,Biswajit,Went for team dinner to this place. Ambience  was good. We tried various items. Most of them were good and few tasted average as well. But over all it was good.,4,"22 Reviews , 134 Followers",2/2/2019 22:10,0,,"{'food': ['various items'], 'drink': []}"
Mustang Terrace Lounge,Parijat Ray,The have a great ambience. The view from the rooftoop is too good. Prompt service. The food items specially the cheese balls arev ery tasty.,4,"146 Reviews , 333 Followers",1/31/2019 22:50,0,,"{'food': ['cheese balls'], 'drink': []}"
Mustang Terrace Lounge,RANA Goutham,"The service is awesome. The Josh is high.
Loud music and dance floor , what else can we expect. Pavan took a great care of us with his pleasent hospitality. We had a Rocking party",5,"1 Review , 1 Follower",1/31/2019 22:16,1,,"{'food': ['service'], 'drink': ['Josh']}"
Mustang Terrace Lounge,Mohit,"What can I say about this place. I used to stay in Gachibowli and used to visit the place often. It's a happening place during weekends, not so much during weekdays, but I have never seen it overcrowded (which is why I love it so much). One negative I would say is that the price are a bit higher than their competition.",4,7 Reviews,1/30/2019 23:47,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Mustang Terrace Lounge,Vinay Vicky,"Nice place !! And super experience!!

Food ### 5/5....... Have been here a number of times and the food was always good. Specially love the pizzas , Chinese starters and chef special here!

Service #### 4/5.... Very quick and prompt.

Ambience#### 5/5 ..... Outdoor and indoor seating with DJ sounds and lively crowd!!

A Bonanza place for all the food lovers!!!

Great place to hang out with friends😋...",5,"2 Reviews , 1 Follower",1/30/2019 12:50,4,,"{'food': ['pizzas', 'Chinese starters', 'chef special'], 'drink': []}"
Mustang Terrace Lounge,Meghana Pammi,"Crowd: Mehh
Ambience: 2/5
Service: 3/5
Drinks: 3/5
Food: 2/5
There are better places in Hyderabad for sure. The drinks were good. Didn't like the crowd at all.",3,"5 Reviews , 40 Followers",1/27/2019 16:13,0,,"{'food': ['Mehh'], 'drink': ['Mehh']}"
"3B's - Buddies, Bar & Barbecue",Kairamkonda Saikiran,We go their for a team dinner.The name of the guys govind who served us very well.He is very polite and humble.He is the reall server as professional.,5,"1 Review , 3 Followers",5/23/2019 23:39,0,,"{'food': ['team dinner'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Saiswapnil,Good service by Govind and feeling happy for the food and the management. Food was awesome and expect others to come and feel the comforts one thing to add about the cleaness and everything.,5,"1 Review , 2 Followers",5/23/2019 23:21,0,,"{'food': ['Awesome food'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Naveen,Gobind is nice friendly and well coporated in serving and communicated well and explained well about the menu and the items anfd well disciplined..,5,"1 Review , 2 Followers",5/23/2019 23:21,0,,"{'food': ['Gobind is nice friendly and well coporated in serving and communicated well about the menu and the items'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",K Praveen,"Gobind
Passionate in serving
Polite in nature
Strict in duty really very nice experience. Everything Was suoerb.. Thanks 3bs to give us a very nice dining..",5,"1 Review , 2 Followers",5/23/2019 23:20,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
"3B's - Buddies, Bar & Barbecue",Sai,Had A very nice experience with my friends at 3bs gochibowli. Mainly service by gobind bro. He is very nice guys. All food are very nice....,5,"1 Review , 2 Followers",5/23/2019 23:19,0,,"{'food': ['main course', 'dessert'], 'drink': ['coffee', 'tea']}"
"3B's - Buddies, Bar & Barbecue",Asit Kumar Panda,It's my birthday and had a great dinner with my friends here. Wonderful service and food. Govind treated us so well. We were completely filled !!!,5,"3 Reviews , 3 Followers",5/23/2019 20:54,0,,"{'food': ['dinner', 'food'], 'drink': ['wine']}"
"3B's - Buddies, Bar & Barbecue",Yalla Yaswanth Kumar,Govind serve us very well. He is very polite and well specker. All food are very testy and dessert are also very nice. We enjoyed a lot. Thanks 3bs to give us a very nice dining.,5,"2 Reviews , 5 Followers",5/23/2019 20:50,0,,"{'food': ['Govind', 'very', 'testy', 'dessert'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sandeep Bhol,Our friend’s bday(Asit) treat! Completely filled with great dishes. Govind treated us so well. Wow experience! Will definitely come again.....,5,"1 Review , 21 Followers",5/23/2019 20:36,0,,"{'food': ['dishes'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sushree Sudarshana,"We had an awesome experience. Govind ( Dola Govind) was so polite, friendly and kept on bringing us lots of tasty dishes till we could eat no more!!! Great job all of you.",5,"1 Review , 3 Followers",5/23/2019 20:33,0,,"{'food': ['dishes'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",ABHI07💪,"The Place is really good in First Floor.

Food: The food quality is very good. Starters Veg or Non-veg are very good with variety! Main course has limited items but its very tasty as well. Dessert are the key item's to try.

Service: Service & staff is really helpful and care taking.

Ambiance: Good place with awesome music and lighting..❤️

Value For Money: Yes compared to other buffet restaurant, it is very reasonable and good.

Overall had a awesome experience 😍✌️",5,"16 Reviews , 311 Followers",5/23/2019 19:45,2,,
"3B's - Buddies, Bar & Barbecue",Vinay,Excellent food and staff... should visit this place. Ambiance was great this is my first visit thank you shivam thanks for your service🖕😀😀😀😀,5,"1 Review , 1 Follower",5/21/2019 20:30,0,,"{'food': ['Excellent food'], 'drink': ['should visit this place']}"
"3B's - Buddies, Bar & Barbecue",Tony,"Service was wonderful
Good choice for biddies
Govind is the wonderful guy around here. We enjoyed a lot. Really very nice pla e for spend time.",5,"8 Reviews , 25 Followers",5/20/2019 23:07,0,,"{'food': ['chicken', 'vegetables'], 'drink': ['water', 'juice']}"
"3B's - Buddies, Bar & Barbecue",Vidya Sagar,Great dining experience with my family at 3bs gochibowli. We really enjoyed their starters and maincource and desert also. Mainly service by giving and Sarah was really very nice.,5,"4 Reviews , 2 Followers",5/20/2019 22:54,0,,"{'food': ['starters', 'maincource', 'desert'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Irfan Khan,Very good experience. Taste was fantastic and service was wonderful y giving and suraj .Those guys are very friendly and good manner.Their way of talking very polite and courteous...,5,"1 Review , 2 Followers",5/20/2019 20:32,0,,"{'food': ['taste'], 'drink': ['service']}"
"3B's - Buddies, Bar & Barbecue",Ricky Singh,"Services are really awesome, Govind and Suraj were so kind while serving the food. Great hospitality. I will recommend my friends for 3B's..",5,"1 Review , 2 Followers",5/20/2019 20:31,0,,"{'food': ['services', 'Govind', 'Suraj'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Charan Reddy,"Very good, very good service by govind&suraj all starters and maincource are very testy. And mainly service was awesome. Thanks 3 s to give us a super dining",5,"1 Review , 2 Followers",5/20/2019 20:21,0,,"{'food': ['starters', 'maincource'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Vineeth Mudiraj,Excellent service by gobind and shivan bro and verytasty food.desserts are very nice we reallyenjoyed their food and service .had a great team lunch.,5,"1 Review , 2 Followers",5/20/2019 16:02,0,,"{'food': ['desserts'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Prem Ranjan Jha,"Good interior,Good food and Good services.Better place for lunch. Pan ice cream is awesome.Staffs(Akash and Govind) are good. These guys are polite.",5,"2 Reviews , 3 Followers",5/19/2019 13:47,0,,"{'food': ['Good food'], 'drink': ['Pan ice cream']}"
"3B's - Buddies, Bar & Barbecue",Sooraj Kumar,"Good food, nice ambience. A good place for a quite lunch. The pan ice cream is a must try. A good place for medium budget. The servers were really nice especially Akash was very polite",5,"7 Reviews , 110 Followers",5/19/2019 13:46,0,,"{'food': ['pan ice cream'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Saumyakanta Sahoo,"Awesome service, food and taste. Starter ofcourse was the best one, main course was good too. Liked the desert a lot, good selection and price. Thanks a lot!",5,"2 Reviews , 30 Followers",5/19/2019 13:45,1,,"{'food': ['Starter', 'Main course', 'Desert'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Manu,Govind is the best service man I have ever seen thank you brother for your response. I recommend all if you want to enjoy food and service visit this place.,5,"1 Review , 1 Follower",5/18/2019 23:24,0,,"{'food': ['Govind'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Shobhit Pandey,The resturant is awesome. Food quality is very good. A named as Govind provide a very good servie to us. I suggest you to visit this resturant once.,5,"1 Review , 2 Followers",5/18/2019 23:24,0,,"{'food': ['Govind'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Milan,Very good food with great ambience . specially Govind's service was extremely good with very good behaviour who had a very good attitude throughout our dinner,5,"1 Review , 2 Followers",5/18/2019 23:23,0,,"{'food': ['Very good food'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Rajesh Kumar,"Today is my birthday so I will come to 3bs ,🤩🤩 my experience was wonderful the giyes ware very friendly and courteous this giues name I know but he is very reasponsiblety 🤩🤩👌👌🤝🤝

Starters was amazing dessert also very nice special pan ice cream was very testy

Ambience was also good

I will come again

Thanks by 3bs",5,"6 Reviews , 15 Followers",5/18/2019 22:52,0,,"{'food': ['Starters', 'Dessert', 'Pan Ice Cream'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Seenu Takkan,Had a great team dinner at 3bs gochibowli with my friend. And mainly service by gobind bro. He is very polite and humbel. All things are really very nice.,5,"1 Review , 14 Followers",5/18/2019 21:03,0,,"{'food': ['team dinner', 'gochibowli'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sonali Patel,Food is sooo yum. Service is grt. Met with shivam he was awesome with service in food and I enjoyed food in 3bs . Mashroom was really good and pineapple was nice,5,"1 Review , 1 Follower",5/18/2019 20:27,0,,"{'food': ['food', 'pineapple'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Bharath,"Food is great.
Service from Govind is great.I loved their mango icecream and special pan ice cream.starters are very tasty and maincource also.service was mainly very friendly.",5,"10 Reviews , 3 Followers",5/18/2019 16:42,3,,"{'food': ['mango icecream', 'special pan ice cream'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Ashwik Lingampally,Superb food and service by govind .all starters and maincource are really tasty and deserts are also very nice . special pan ice-cream is very nice.,5,"1 Review , 2 Followers",5/18/2019 16:40,0,,"{'food': ['starters', 'maincource', 'deserts'], 'drink': ['ice-cream']}"
"3B's - Buddies, Bar & Barbecue",Hima Kireeti,We had a lovely time at 3Bs. Thank you Govind for making it special. Patienly Customized food according to our taste. Casual occasion made it memorable.,5,"1 Review , 3 Followers",5/18/2019 16:03,0,,"{'food': ['lovely time', 'customized food'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Balaji Murali,"Nice ambiance, nice food in affordable price. Mr. Govind's served us
Good service by Govind. My favourite dish is chicken tikka chicken wings especially pineapple",5,"2 Reviews , 10 Followers",5/18/2019 14:37,0,,"{'food': ['chicken tikka chicken wings', 'pineapple'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",K.sravani,"This is a place where the food is really awesome,the serving is very good and the food is very tasty it is the place where family and friends can enjoy. @Govind@shivam.",5,"1 Review , 2 Followers",5/18/2019 14:30,0,,"{'food': ['food is really awesome', 'serving is very good', 'food is very tasty'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Srikanth Raj,"Food is very tasty and service is excellent.
Govind
Shivam
Akash
They are very good at serving food for us
We recommend this restaurant at Gachibowli",5,"1 Review , 3 Followers",5/18/2019 13:54,0,,"{'food': ['Food is very tasty', 'service is excellent'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Arindam Barman,Excellent service by gobind and food also very nice.I am the regular visitor of 3bs.I always their food and service..Had a very nice dining experience today also.,5,"1 Review , 2 Followers",5/18/2019 13:48,0,,"{'food': ['Excellent service by gobind', 'food also very nice'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Veluru Shriya,This place has really good food and the service by Govind was really great. I suggest you visit this place. The fish especially was really great.,5,"2 Reviews , 7 Followers",5/17/2019 15:58,0,,"{'food': ['This place has really good food', 'The fish especially was really great'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",S Hari Krishna,Had a great experience in 3bs with family. Govind and Shivam made us comfortable with the experience and served us the best. They wer quite attentive in providing what we need and adjust the taste of dishes too based on our preference. We love it and want to come again for sure,5,"0 Reviews , 3 Followers",5/17/2019 13:36,0,,"{'food': ['dishes'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Aakash Kumar,Experience was excellent. staff was good and friendly. Food was tasty and overall experience was good . Govind was very friendly and helpful.,5,"1 Review , 2 Followers",5/17/2019 13:30,0,,"{'food': ['tasty'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Bhavya,"This place is very reasonable for having buffet in low price and with best recipes. I love the cripsy corn and pineapple dish the most. Its the best. The deserts are very tasty and the service is very good. I was served by shivam viraj, he is such a nice guy with awsome service. Very pleased to be here.",5,"2 Reviews , 7 Followers",5/16/2019 22:31,0,,"{'food': ['cripsy corn', 'pineapple dish'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sudeep Pattanayak,Wonderful service by Shivam. Good starters and a very affordable price. The staff is very friendly and cordial. The food is good and served well.,5,"2 Reviews , 42 Followers",5/16/2019 22:22,0,,"{'food': ['starters'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Akhil,"Very good, excellent.. enjoyed a lot in 3B's gachibowli..
The food is too good, infact excellent.
Thank you Govind for serving ous and entertaining ous😁",5,1 Review,5/16/2019 21:06,0,,"{'food': ['Very good', 'excellent'], 'drink': ['enjoyed a lot']}"
"3B's - Buddies, Bar & Barbecue",Srikanthchowdary Muppalla,We loved 3bs. I am the regular visitors of 3bs. Their service food and ambience is really very nice. Mainly service by govind bro service was very nice.,5,"1 Review , 1 Follower",5/16/2019 14:37,0,,"{'food': ['3bs'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Lakshmi,"Good hospitality ,tasty food,need to improve choices in complimentary drinks
Services offered by SHIVAM are excellent...best place to spend time with buddies with good food",5,"1 Review , 2 Followers",5/16/2019 13:44,0,,"{'food': ['tasty food'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Hari Praveena,Overall experience was very goood. Services offered by Shivam is excellent.worth for the money and best place to spend time with buddies.great food and great time ..,5,"2 Reviews , 33 Followers",5/16/2019 13:40,0,,"{'food': ['Overall experience was very goood.', 'Shivam is excellent.', 'best place to spend time with buddies.'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Nannapaneni Kiran,"Excellent service by Govind.
Great starters, good environment. Overall a great experience. Enjoyed the time with couple of friends. Buffet counters should have been replenished faster.",5,"15 Reviews , 6 Followers",5/15/2019 23:14,0,,"{'food': ['starters'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sadgun Kumar,Very good food excellent ambiance with very good service - Govind .had a very very nice experience with my friends.we really enjoyed.thanks 3bs,5,"1 Review , 15 Followers",5/15/2019 23:07,0,,"{'food': ['Very good food', 'Excellent ambiance'], 'drink': ['Very good service']}"
"3B's - Buddies, Bar & Barbecue",MANISH GUDIMALLA,Service provided by the Govind is excellent and he is nice talktive.he maintaince good interaction with customers.Hid nature toward customers is good 😃😃👌👍.....,5,"1 Review , 2 Followers",5/15/2019 14:50,0,,"{'food': ['Service provided by the Govind', 'he maintaince good interaction with customers'], 'drink': ['Hid nature toward customers is good 😃😃👌👍']}"
"3B's - Buddies, Bar & Barbecue",VINAY KARAN REDDY NARRA,"govind served very well
service is very good
food is good I really like this place for best dining place in hydrabad.everything is really very nice",5,"1 Review , 2 Followers",5/15/2019 14:46,0,,"{'food': ['very well', 'good', 'best dining place in hydrabad'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Akshay Jaladi,Worst maintenance(PFA) and pathetic service. They literally throw food in your plate. Everyone was so busy. They took 15min to print a bill 😂😂.,1,"1 Review , 6 Followers",5/13/2019 13:17,0,,"{'food': ['food'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sribhargava Sai Chowdary,"Excellent restaurant and serving
The taste Is very good and the celebration they make are memorable and I like the most recipes the packages are good",5,"1 Review , 1 Follower",5/12/2019 23:10,0,,"{'food': ['taste', 'celebration', 'recipes'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Bala Krishna,"Not worth it at all. Paid 500₹ just to end up eating curd rice for the night .

Went here last night, got a table for 3.
The service was extremely poor and slow .
The waiter.. brought ""warm"" water bottle on a summer day .. first dropped water on us while pouring water into glass .. asked for cold water .. he came back only after 3 reminders.
He was the only one around .. wearing a CSK T shirt.

When the starters started arriving I was shocked
The starters were extremely spicy and contained extreme amounts of garlic. Un bearable.
For a person who has stayed in Hyderabad all my life .. the waiter gives an explanation that this is how Hyderabadi food tastes.

Mushroom wasn't good ..spicy and nothing less.
Fish wasn't cooked
Chicken was toooo spicy
Crispy corn .. basic item.. was oily and under cooked.
Potato Cooked with its skin was again oily and totally bad

Panner didn't arrive at all

Water arrived

Left all food as it is on the plate and went got main course...
Biryani tasted like a spicy pulihora

Settled for curd rice

Icecream- asked for a butterscotch icecream with some ""gems""
Icecream was good but The gems were tasting like synthetic chocolate.. horrible .. had to spit in the plate and leave in a hurry

When I was about to leave the panner starter arrived .. I had a bite .. it was ok

But I had enough already

Everyone around my table were complaining too..
But no use ..
Useless place
Never again",2,"7 Reviews , 110 Followers",5/11/2019 14:36,0,,"{'food': ['starters', 'main course', 'curd rice'], 'drink': ['water']}"
"3B's - Buddies, Bar & Barbecue",Sunil Beura,"I went in team dinner there on 10th may .the worst part is they don’t have anything in main course except veg/non-veg biryani .
Even for staters also they hv very less choice
They don’t have grill on the table .
Only the staff behaviour was polite
Apart from this it’s not a standard restaurant at all .",2,1 Review,5/11/2019 10:00,0,,"{'food': ['veg/non-veg biryani'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Adithya Boyapati,"Friendly and responsive..well behaved. Govind has made ur meal very friendly..this kind of behavior is always encouraged. Nice ambience,nice food, nice starters, stone ice cream is too nice.",5,"10 Reviews , 11 Followers",5/10/2019 15:44,0,,"{'food': ['nice starters', 'stone ice cream'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Aravind Botla,Best buffet in price range.very tasty food and Govind is there to bring all starters and those are very tasty and main course also very good.********************************,5,"1 Review , 2 Followers",5/10/2019 15:43,0,,
"3B's - Buddies, Bar & Barbecue",Venkat Peddineni,Nice service from govind .Chicken tikka and chicken wings are really very nice. Pan ice-cream and Bagodu gulab jamin also very nice. Ambience was very nice and music also.,5,"3 Reviews , 4 Followers",5/9/2019 17:19,0,,"{'food': ['Chicken tikka', 'Chicken wings'], 'drink': ['Pan ice-cream', 'Bagodu gulab jamin']}"
"3B's - Buddies, Bar & Barbecue",Siva Reddy,Had a very super dining experience with my friend at 3bs gochibowli service by go India really very nice.Amazing starters and desearts really very nice.,5,"1 Review , 3 Followers",5/9/2019 17:17,0,,"{'food': ['starters', 'dishes'], 'drink': ['drinks']}"
"3B's - Buddies, Bar & Barbecue",Anila Sai,"The service is great,food tastes delicious.Govind and Shivam are very polite.deserts are nyc,overall it's a good experience.it is nice place to have buffet....",5,"1 Review , 2 Followers",5/9/2019 15:09,0,,"{'food': ['tastes delicious'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sirisha ChowDary,The service is fantastic...govind is doing a very good job...he is doing his job perfectly....good taste is excellent...good place to have buffet,5,"1 Review , 19 Followers",5/9/2019 15:07,0,,"{'food': ['buffet'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sai Pranavi Billa,Good service by govind and Shivam they were very polite and friendly the food was good and worthy for money. Especially crispy corn was good and also lamb,5,"1 Review , 7 Followers",5/9/2019 15:01,0,,"{'food': ['corn', 'lamb'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Subramani Kishore,"Very nice food and awesome service by Govind. I will recommend this for best time for dinning.😍. Dessert ware good in gulagamun withVennla iceberg, and also Biriyani is very good nice place for every thing you need. Last but not least place is supper for food.",5,"1 Review , 3 Followers",5/9/2019 14:28,0,,"{'food': ['Very nice food', 'Awesome service', 'Biriyani', 'Dessert ware'], 'drink': ['Vennla iceberg', 'Supper']}"
"3B's - Buddies, Bar & Barbecue",Naga Swamy,"Excellent food and excellent behaviour of servers

Govind acha sever and his communication is good and he know very well about customers how to treat",5,"1 Review , 23 Followers",5/9/2019 14:28,0,,"{'food': ['Excellent food'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Diksha Kose,Had Avery nice experience at 3bs gachibowli with govind bro and served with a good service.. Even the ambience and food was good..... Songs which were played in background were also good,5,"1 Review , 9 Followers",5/9/2019 14:14,0,,"{'food': ['gachibowli', 'ambience'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sai Kiran,Good starters and excellent service by Govind. Had really nice time and it is really recommended for people to have limited number of starters and enough food.,5,"1 Review , 3 Followers",5/9/2019 14:02,0,,"{'food': ['starters'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Raghu Ram Reddy,"@govind was very good at serving food. The food was served however you liked.
Even the main course was prepared according to how we asked it to be.",5,"2 Reviews , 74 Followers",5/6/2019 16:24,0,,"{'food': ['food', 'food'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",JYOTHSNA DASI,Serving was absolutely good anmd the way they are communicating was really well and the deserts pan icecream was very tasty #gobind he was excellent,5,"1 Review , 3 Followers",5/6/2019 15:19,0,,"{'food': ['desserts', 'icecream'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Syed Ammar Ali,"Had an excellent time here..gobind was the best person here and had taken care of us the whole time.
The food was amazing and all stars for this place and gobind.",5,"4 Reviews , 15 Followers",5/6/2019 14:58,0,,"{'food': ['food'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Mohammed Saad,"Love this place.. Their food & ambience are value for money 👌
Every time I visit this place I feel pampered just becoz of this guy called Shivam 👦🏻 ✌️
He makes us feel so comfortable & he makes sure everything reaches to us on time 👏 we really love the way he speaks and also Govind and this is wat makes us visit this place again & again. 👍",5,"1 Review , 1 Follower",5/4/2019 23:16,0,,"{'food': ['pizza', 'pasta', 'burger'], 'drink': ['coffee', 'tea', 'soda']}"
"3B's - Buddies, Bar & Barbecue",Sunil Pathak,Awesome place to enjoy with friends.... Especially these guys ( shivam and govind ) here are such polite people.. Shivam really listens to ur orders and make them his priorities... 😊,5,"1 Review , 3 Followers",5/4/2019 23:07,0,,"{'food': ['pizza', 'burger', 'pasta'], 'drink': ['coke', 'juice', 'water']}"
"3B's - Buddies, Bar & Barbecue",Arnab Sarkar,"Been there for my friend's birthday. The non veg buffet was good . They have lot of varieties in veg, nog veg starters. I'll suggest this place to my friends for any celebration.",5,"7 Reviews , 2 Followers",5/4/2019 1:53,2,,"{'food': ['buffet', 'varieties'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sachin Delrio,Been there for lunch few of the non-veg starters were under cooked and mexican chicken was salty and place was too loud with music too.overall didnt had pleasant time,2,"3 Reviews , 131 Followers",5/2/2019 1:13,0,,"{'food': ['non-veg starters', 'mexican chicken'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Pranay Gupta,"Very good experience. A nice hangout spot with friends. Staff very friendly, polite and respectful, specially Govind was very helpful. Will definitely come again. Hdjwkevevekehsjs",5,"2 Reviews , 23 Followers",4/29/2019 23:03,0,,"{'food': ['Very good experience'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sampa Kundu,"Super quality of food and service.
Shivam and Govind made our food experience made much better with their jovial attitude and better than expectation service. Thanks a lot.",5,"2 Reviews , 6 Followers",4/29/2019 22:44,0,,"{'food': ['Super quality of food'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Swati Singh,"Loved the food as always. Service was prompt and amazing.
Govind and Shivam did an excellent job by not letting our plates empty at any time.
Must visit place.",5,"7 Reviews , 49 Followers",4/29/2019 22:41,0,,"{'food': ['Loved the food as always.'], 'drink': []}"
"3B's - Buddies, Bar & Barbecue",Sreekanth SS,"Excellent food and excellent service vby bahadur ijajual and surjet we are very happy there service valso again visit soon love abs ,,,,,,,,,,,,,,,,,,,,,,,,,,,,",5,"1 Review , 4 Followers",4/29/2019 14:35,0,,"{'food': ['Excellent food'], 'drink': ['Excellent service']}"
"3B's - Buddies, Bar & Barbecue",Ajit Kumar,"Food is not that much tasty and moreover limited items,limited deserts ,its ok for one time lunch/dinner enjoyed in playing hand football...",2,"1 Review , 1 Follower",4/27/2019 19:23,0,,"{'food': ['Food is not that much tasty and moreover limited items', 'limited deserts'], 'drink': ['one time lunch/dinner', 'enjoyed in playing hand football']}"
